51.9018
51.9212
52.2531
52.6587
53.2043
53.3531
53.3531
53.4509
0
0
0
0
0
0
0
0
52.1396
52.1396
52.6404
52.6404
52.6766
53.1545
53.163
53.1855
53.1855
53.2043
53.2043
53.2469
53.2557
53.2704
53.2756
53.2878
53.2954
53.2991
53.3206
53.3334
53.3334
53.3334
53.3334
53.334
53.334
53.334
53.3345
53.3353
53.3397
53.3602
53.3629
53.3629
53.3632
53.3632
53.3743
53.3815
53.3831
53.3853
53.3909
53.3917
53.4855
53.5741
53.5741
53.6794
53.6888
53.6888
54.0007
54.0007
53.3891
53.4509
53.712
